"","GO.ID","Term","Annotated","Significant","Expected","classicFisher","set"
"1019","GO:0016192","vesicle-mediated transport",168,1,0.22,"0.1983","Module_67"
"1020","GO:0035556","intracellular signal transduction",201,1,0.26,"0.2328","Module_67"
"1021","GO:0005985","sucrose metabolic process",12,1,0.01,"0.011","Module_68"
"1022","GO:0009396","folic acid-containing compound biosynthe...",12,1,0.01,"0.011","Module_68"
"1023","GO:0006760","folic acid-containing compound metabolic...",14,1,0.01,"0.013","Module_68"
"1024","GO:0140694","non-membrane-bounded organelle assembly",14,1,0.01,"0.013","Module_68"
"1025","GO:0042559","pteridine-containing compound biosynthet...",17,1,0.02,"0.015","Module_68"
"1026","GO:0042398","cellular modified amino acid biosyntheti...",20,1,0.02,"0.018","Module_68"
"1027","GO:0042558","pteridine-containing compound metabolic ...",21,1,0.02,"0.019","Module_68"
"1028","GO:0070925","organelle assembly",21,1,0.02,"0.019","Module_68"
"1029","GO:0006575","cellular modified amino acid metabolic p...",26,1,0.02,"0.023","Module_68"
"1030","GO:0005984","disaccharide metabolic process",34,1,0.03,"0.030","Module_68"
"1031","GO:0006662","glycerol ether metabolic process",35,1,0.03,"0.031","Module_68"
"1032","GO:0018904","ether metabolic process",35,1,0.03,"0.031","Module_68"
"1033","GO:0009311","oligosaccharide metabolic process",39,1,0.04,"0.035","Module_68"
"1034","GO:0042254","ribosome biogenesis",57,1,0.05,"0.050","Module_68"
"1035","GO:0022613","ribonucleoprotein complex biogenesis",66,1,0.06,"0.058","Module_68"
"1036","GO:1901564","organonitrogen compound metabolic proces...",3269,6,2.3,"0.0062","Module_69"
"1037","GO:0009396","folic acid-containing compound biosynthe...",12,1,0.01,"0.0084","Module_69"
"1038","GO:0006760","folic acid-containing compound metabolic...",14,1,0.01,"0.0098","Module_69"
"1039","GO:0042559","pteridine-containing compound biosynthet...",17,1,0.01,"0.0119","Module_69"
"1040","GO:0042398","cellular modified amino acid biosyntheti...",20,1,0.01,"0.0140","Module_69"
"1041","GO:0042558","pteridine-containing compound metabolic ...",21,1,0.01,"0.0147","Module_69"
"1042","GO:1901575","organic substance catabolic process",282,2,0.2,"0.0152","Module_69"
"1043","GO:0009056","catabolic process",297,2,0.21,"0.0168","Module_69"
"1044","GO:0006575","cellular modified amino acid metabolic p...",26,1,0.02,"0.0181","Module_69"
"1045","GO:0006605","protein targeting",37,1,0.03,"0.0257","Module_69"
"1046","GO:0006096","glycolytic process",54,1,0.04,"0.0373","Module_69"
"1047","GO:0006757","ATP generation from ADP",54,1,0.04,"0.0373","Module_69"
"1048","GO:0009135","purine nucleoside diphosphate metabolic ...",54,1,0.04,"0.0373","Module_69"
"1049","GO:0009179","purine ribonucleoside diphosphate metabo...",54,1,0.04,"0.0373","Module_69"
"1050","GO:0009185","ribonucleoside diphosphate metabolic pro...",54,1,0.04,"0.0373","Module_69"
"1051","GO:0017004","cytochrome complex assembly",7,1,0.01,"0.013","Module_70"
"1052","GO:0000105","histidine biosynthetic process",9,1,0.02,"0.016","Module_70"
"1053","GO:0006547","histidine metabolic process",9,1,0.02,"0.016","Module_70"
"1054","GO:0006721","terpenoid metabolic process",17,1,0.03,"0.030","Module_70"
"1055","GO:0016114","terpenoid biosynthetic process",17,1,0.03,"0.030","Module_70"
"1056","GO:0007005","mitochondrion organization",18,1,0.03,"0.032","Module_70"
"1057","GO:0009247","glycolipid biosynthetic process",19,1,0.03,"0.034","Module_70"
"1058","GO:0046467","membrane lipid biosynthetic process",20,1,0.04,"0.036","Module_70"
"1059","GO:0006664","glycolipid metabolic process",24,1,0.04,"0.042","Module_70"
"1060","GO:1903509","liposaccharide metabolic process",24,1,0.04,"0.042","Module_70"
"1061","GO:0006629","lipid metabolic process",446,3,0.81,"0.044","Module_70"
"1062","GO:0009312","oligosaccharide biosynthetic process",28,1,0.05,"0.049","Module_70"
"1063","GO:0006508","proteolysis",478,3,0.86,"0.052","Module_70"
"1064","GO:0006643","membrane lipid metabolic process",32,1,0.06,"0.056","Module_70"
"1065","GO:0008610","lipid biosynthetic process",218,2,0.39,"0.058","Module_70"
"1066","GO:0015977","carbon fixation",7,1,0.01,"0.015","Module_71"
"1067","GO:0000105","histidine biosynthetic process",9,1,0.02,"0.019","Module_71"
"1068","GO:0006547","histidine metabolic process",9,1,0.02,"0.019","Module_71"
"1069","GO:0006904","vesicle docking involved in exocytosis",11,1,0.02,"0.023","Module_71"
"1070","GO:0140029","exocytic process",11,1,0.02,"0.023","Module_71"
"1071","GO:0022406","membrane docking",12,1,0.03,"0.025","Module_71"
"1072","GO:0048278","vesicle docking",12,1,0.03,"0.025","Module_71"
"1073","GO:0140056","organelle localization by membrane tethe...",12,1,0.03,"0.025","Module_71"
"1074","GO:0042026","protein refolding",15,1,0.03,"0.031","Module_71"
"1075","GO:0051640","organelle localization",15,1,0.03,"0.031","Module_71"
"1076","GO:0008152","metabolic process",7067,19,14.89,"0.033","Module_71"
"1077","GO:0006099","tricarboxylic acid cycle",18,1,0.04,"0.037","Module_71"
"1078","GO:0071704","organic substance metabolic process",6145,17,12.94,"0.051","Module_71"
"1079","GO:0009060","aerobic respiration",27,1,0.06,"0.055","Module_71"
"1080","GO:0044238","primary metabolic process",5791,16,12.2,"0.069","Module_71"
"1081","GO:1901606","alpha-amino acid catabolic process",21,2,0.04,"0.00078","Module_72"
"1082","GO:0009063","cellular amino acid catabolic process",22,2,0.04,"0.00086","Module_72"
"1083","GO:0016054","organic acid catabolic process",27,2,0.05,"0.00130","Module_72"
"1084","GO:0046395","carboxylic acid catabolic process",27,2,0.05,"0.00130","Module_72"
"1085","GO:0044282","small molecule catabolic process",45,2,0.09,"0.00359","Module_72"
"1086","GO:0006546","glycine catabolic process",7,1,0.01,"0.01396","Module_72"
"1087","GO:0006559","L-phenylalanine catabolic process",7,1,0.01,"0.01396","Module_72"
"1088","GO:0009071","serine family amino acid catabolic proce...",7,1,0.01,"0.01396","Module_72"
"1089","GO:1902222","erythrose 4-phosphate/phosphoenolpyruvat...",7,1,0.01,"0.01396","Module_72"
"1090","GO:0032011","ARF protein signal transduction",8,1,0.02,"0.01594","Module_72"
"1091","GO:0032012","regulation of ARF protein signal transdu...",8,1,0.02,"0.01594","Module_72"
"1092","GO:0006544","glycine metabolic process",9,1,0.02,"0.01792","Module_72"
"1093","GO:0009074","aromatic amino acid family catabolic pro...",9,1,0.02,"0.01792","Module_72"
"1094","GO:0007265","Ras protein signal transduction",10,1,0.02,"0.01989","Module_72"
"1095","GO:0046578","regulation of Ras protein signal transdu...",10,1,0.02,"0.01989","Module_72"
"1096","GO:0006412","translation",485,2,0.15,"0.0069","Module_73"
"1097","GO:0043043","peptide biosynthetic process",540,2,0.16,"0.0085","Module_73"
"1098","GO:0043604","amide biosynthetic process",549,2,0.17,"0.0088","Module_73"
"1099","GO:0006518","peptide metabolic process",554,2,0.17,"0.0089","Module_73"
"1100","GO:0043603","cellular amide metabolic process",579,2,0.17,"0.0097","Module_73"
"1101","GO:0034645","cellular macromolecule biosynthetic proc...",601,2,0.18,"0.0105","Module_73"
"1102","GO:0006887","exocytosis",35,1,0.01,"0.0105","Module_73"
"1103","GO:0032940","secretion by cell",37,1,0.01,"0.0111","Module_73"
"1104","GO:0046903","secretion",37,1,0.01,"0.0111","Module_73"
"1105","GO:0140352","export from cell",37,1,0.01,"0.0111","Module_73"
"1106","GO:1901566","organonitrogen compound biosynthetic pro...",932,2,0.28,"0.0246","Module_73"
"1107","GO:0016192","vesicle-mediated transport",168,1,0.05,"0.0497","Module_73"
"1108","GO:0009059","macromolecule biosynthetic process",1756,2,0.53,"0.0821","Module_73"
"1109","GO:0010467","gene expression",1905,2,0.57,"0.0956","Module_73"
"1110","GO:0044271","cellular nitrogen compound biosynthetic ...",1913,2,0.58,"0.0963","Module_73"
"1111","GO:0009416","response to light stimulus",16,2,0.03,"0.00029","Module_74"
"1112","GO:0009314","response to radiation",17,2,0.03,"0.00032","Module_74"
"1113","GO:0009628","response to abiotic stimulus",40,2,0.06,"0.00182","Module_74"
"1114","GO:0051606","detection of stimulus",5,1,0.01,"0.00800","Module_74"
"1115","GO:0071214","cellular response to abiotic stimulus",5,1,0.01,"0.00800","Module_74"
"1116","GO:0071478","cellular response to radiation",5,1,0.01,"0.00800","Module_74"
"1117","GO:0071482","cellular response to light stimulus",5,1,0.01,"0.00800","Module_74"
"1118","GO:0104004","cellular response to environmental stimu...",5,1,0.01,"0.00800","Module_74"
"1119","GO:0000723","telomere maintenance",6,1,0.01,"0.00959","Module_74"
"1120","GO:0017006","protein-tetrapyrrole linkage",6,1,0.01,"0.00959","Module_74"
"1121","GO:0032200","telomere organization",6,1,0.01,"0.00959","Module_74"
"1122","GO:0009648","photoperiodism",7,1,0.01,"0.01118","Module_74"
"1123","GO:0010228","vegetative to reproductive phase transit...",7,1,0.01,"0.01118","Module_74"
"1124","GO:0017004","cytochrome complex assembly",7,1,0.01,"0.01118","Module_74"
"1125","GO:0048573","photoperiodism, flowering",7,1,0.01,"0.01118","Module_74"
"1126","GO:0010256","endomembrane system organization",5,1,0.01,"0.0075","Module_75"
"1127","GO:0046836","glycolipid transport",8,1,0.01,"0.0120","Module_75"
"1128","GO:0006465","signal peptide processing",10,1,0.02,"0.0150","Module_75"
"1129","GO:0006829","zinc ion transport",12,1,0.02,"0.0179","Module_75"
"1130","GO:0071577","zinc ion transmembrane transport",12,1,0.02,"0.0179","Module_75"
"1131","GO:1901264","carbohydrate derivative transport",12,1,0.02,"0.0179","Module_75"
"1132","GO:0006810","transport",1565,6,2.35,"0.0207","Module_75"
"1133","GO:0051234","establishment of localization",1572,6,2.37,"0.0211","Module_75"
"1134","GO:0051179","localization",1579,6,2.38,"0.0216","Module_75"
"1135","GO:0016485","protein processing",18,1,0.03,"0.0268","Module_75"
"1136","GO:0051604","protein maturation",20,1,0.03,"0.0297","Module_75"
"1137","GO:0000041","transition metal ion transport",25,1,0.04,"0.0370","Module_75"
"1138","GO:0030001","metal ion transport",226,2,0.34,"0.0443","Module_75"
"1139","GO:0000413","protein peptidyl-prolyl isomerization",31,1,0.05,"0.0457","Module_75"
"1140","GO:0018208","peptidyl-proline modification",31,1,0.05,"0.0457","Module_75"
"1141","GO:0043545","molybdopterin cofactor metabolic process",6,1,0.01,"0.0078","Module_76"
"1142","GO:0051189","prosthetic group metabolic process",6,1,0.01,"0.0078","Module_76"
"1143","GO:0006796","phosphate-containing compound metabolic ...",1729,6,2.25,"0.0153","Module_76"
"1144","GO:0006793","phosphorus metabolic process",1730,6,2.26,"0.0153","Module_76"
"1145","GO:0045892","negative regulation of transcription, DN...",13,1,0.02,"0.0168","Module_76"
"1146","GO:0051253","negative regulation of RNA metabolic pro...",13,1,0.02,"0.0168","Module_76"
"1147","GO:1902679","negative regulation of RNA biosynthetic ...",13,1,0.02,"0.0168","Module_76"
"1148","GO:1903507","negative regulation of nucleic acid-temp...",13,1,0.02,"0.0168","Module_76"
"1149","GO:0010558","negative regulation of macromolecule bio...",16,1,0.02,"0.0207","Module_76"
"1150","GO:0031327","negative regulation of cellular biosynth...",16,1,0.02,"0.0207","Module_76"
"1151","GO:0045934","negative regulation of nucleobase-contai...",16,1,0.02,"0.0207","Module_76"
"1152","GO:0009890","negative regulation of biosynthetic proc...",17,1,0.02,"0.0220","Module_76"
"1153","GO:0031324","negative regulation of cellular metaboli...",19,1,0.02,"0.0245","Module_76"
"1154","GO:0051172","negative regulation of nitrogen compound...",19,1,0.02,"0.0245","Module_76"
"1155","GO:0048523","negative regulation of cellular process",35,1,0.05,"0.0447","Module_76"
"1156","GO:0006355","regulation of transcription, DNA-templat...",1016,1,0.1,"0.10","Module_77"
"1157","GO:1903506","regulation of nucleic acid-templated tra...",1016,1,0.1,"0.10","Module_77"
"1158","GO:2001141","regulation of RNA biosynthetic process",1016,1,0.1,"0.10","Module_77"
"1159","GO:0051252","regulation of RNA metabolic process",1019,1,0.1,"0.10","Module_77"
"1160","GO:0010556","regulation of macromolecule biosynthetic...",1028,1,0.1,"0.10","Module_77"
"1161","GO:0031326","regulation of cellular biosynthetic proc...",1028,1,0.1,"0.10","Module_77"
"1162","GO:0009889","regulation of biosynthetic process",1029,1,0.1,"0.10","Module_77"
"1163","GO:0019219","regulation of nucleobase-containing comp...",1034,1,0.1,"0.10","Module_77"
"1164","GO:0010468","regulation of gene expression",1054,1,0.11,"0.11","Module_77"
"1165","GO:0051171","regulation of nitrogen compound metaboli...",1059,1,0.11,"0.11","Module_77"
"1166","GO:0080090","regulation of primary metabolic process",1059,1,0.11,"0.11","Module_77"
"1167","GO:0031323","regulation of cellular metabolic process",1063,1,0.11,"0.11","Module_77"
"1168","GO:0060255","regulation of macromolecule metabolic pr...",1084,1,0.11,"0.11","Module_77"
"1169","GO:0019222","regulation of metabolic process",1092,1,0.11,"0.11","Module_77"
"1170","GO:0006351","transcription, DNA-templated",1153,1,0.12,"0.12","Module_77"
"1171","GO:0030091","protein repair",8,1,0,"0.0048","Module_78"
"1172","GO:0051260","protein homooligomerization",14,1,0.01,"0.0084","Module_78"
"1173","GO:0051259","protein complex oligomerization",19,1,0.01,"0.0114","Module_78"
"1174","GO:0006470","protein dephosphorylation",98,1,0.06,"0.0576","Module_78"
"1175","GO:0016311","dephosphorylation",116,1,0.07,"0.0678","Module_78"
"1176","GO:0065003","protein-containing complex assembly",118,1,0.07,"0.0690","Module_78"
"1177","GO:0006979","response to oxidative stress",124,1,0.07,"0.0724","Module_78"
"1178","GO:0043933","protein-containing complex organization",142,1,0.09,"0.0825","Module_78"
"1179","GO:0022607","cellular component assembly",169,1,0.1,"0.0975","Module_78"
"1180","GO:0006886","intracellular protein transport",198,1,0.12,"0.1134","Module_78"
"1181","GO:0034613","cellular protein localization",212,1,0.13,"0.1210","Module_78"
"1182","GO:0070727","cellular macromolecule localization",212,1,0.13,"0.1210","Module_78"
"1183","GO:0046907","intracellular transport",235,1,0.14,"0.1334","Module_78"
"1184","GO:0051649","establishment of localization in cell",235,1,0.14,"0.1334","Module_78"
"1185","GO:0015031","protein transport",251,1,0.15,"0.1419","Module_78"
"1186","GO:0015980","energy derivation by oxidation of organi...",42,2,0.07,"0.0020","Module_79"
"1187","GO:0019646","aerobic electron transport chain",6,1,0.01,"0.0096","Module_79"
"1188","GO:0005977","glycogen metabolic process",7,1,0.01,"0.0112","Module_79"
"1189","GO:0005978","glycogen biosynthetic process",7,1,0.01,"0.0112","Module_79"
"1190","GO:0006112","energy reserve metabolic process",7,1,0.01,"0.0112","Module_79"
"1191","GO:0006119","oxidative phosphorylation",9,1,0.01,"0.0144","Module_79"
"1192","GO:0032784","regulation of DNA-templated transcriptio...",10,1,0.02,"0.0159","Module_79"
"1193","GO:0045893","positive regulation of transcription, DN...",13,1,0.02,"0.0207","Module_79"
"1194","GO:0051254","positive regulation of RNA metabolic pro...",13,1,0.02,"0.0207","Module_79"
"1195","GO:1902680","positive regulation of RNA biosynthetic ...",13,1,0.02,"0.0207","Module_79"
"1196","GO:1903508","positive regulation of nucleic acid-temp...",13,1,0.02,"0.0207","Module_79"
"1197","GO:0045935","positive regulation of nucleobase-contai...",14,1,0.02,"0.0223","Module_79"
"1198","GO:0046854","phosphatidylinositol phosphate biosynthe...",14,1,0.02,"0.0223","Module_79"
"1199","GO:0022904","respiratory electron transport chain",15,1,0.02,"0.0238","Module_79"
"1200","GO:0006354","DNA-templated transcription, elongation",16,1,0.03,"0.0254","Module_79"
