"Feature_A","Feature_B","Similarity_score"
NA,NA,NA
NA,NA,NA
"X22703_234.5830_5.70_pos","X9472_310.0923_5.78_pos",0.693465814081307
"X25_227.1291_5.70_pos","X9472_310.0923_5.78_pos",0.686067720898199
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X6266_495.0791_5.80_pos","X9472_310.0923_5.78_pos",0.827735297628632
"X693_215.1254_5.70_pos","X9472_310.0923_5.78_pos",0.692541902206827
"X785_175.1462_5.80_pos","X9472_310.0923_5.78_pos",0.857152477552251
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X1814_393.1892_7.98_pos","X9477_603.3002_7.99_pos",0.664519121514655
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X425_337.0846_3.60_pos","X9479_514.1611_3.61_pos",0.71761383984365
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X1878_330.0897_4.09_pos","X9498_368.0944_4.07_pos",0.877857080939591
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X25022_314.0876_6.07_pos","X9498_368.0944_4.07_pos",0.714261287765007
NA,NA,NA
"X277_322.1066_4.06_pos","X9498_368.0944_4.07_pos",0.764940439730206
"X4850_514.6573_4.07_pos","X9498_368.0944_4.07_pos",0.773092572205605
NA,NA,NA
NA,NA,NA
"X8621_557.2566_6.06_pos","X9498_368.0944_4.07_pos",0.742912334145622
NA,NA,NA
NA,NA,NA
"X8963_314.0876_6.07_pos","X9498_368.0944_4.07_pos",0.714261287765007
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X2709_526.2189_7.79_pos","X95_443.1891_7.80_pos",0.856208324313857
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X10492_533.2020_7.12_pos","X9514_619.2090_7.55_pos",0.850083012860093
"X1209_625.1776_7.56_pos","X9514_619.2090_7.55_pos",0.99512873521571
NA,NA,NA
"X17706_393.1892_7.56_pos","X9514_619.2090_7.55_pos",0.999952430451926
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X5162_527.2456_7.56_pos","X9514_619.2090_7.55_pos",0.87689627147988
"X6187_493.1042_7.90_pos","X9514_619.2090_7.55_pos",0.99512873521571
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X9359_321.0998_7.59_pos","X9514_619.2090_7.55_pos",0.999907615185492
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X5730_407.0808_12.39_pos","X9518_277.2086_12.39_pos",0.967740643692994
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X9040_289.2524_12.38_pos","X9518_277.2086_12.39_pos",0.948317970159007
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X3048_409.1476_8.44_pos","X9520_348.0919_8.45_pos",0.911460689969936
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X9470_207.0627_8.44_pos","X9520_348.0919_8.45_pos",0.874373253666801
"X10054_839.3672_11.12_pos","X9523_399.1627_9.71_pos",0.952944477210849
"X10081_285.1625_8.31_pos","X9523_399.1627_9.71_pos",0.935446072690426
"X11325_469.1715_10.02_pos","X9523_399.1627_9.71_pos",0.986649779504822
"X11543_235.0696_6.29_pos","X9523_399.1627_9.71_pos",0.922747722187092
"X12175_395.0599_3.44_pos","X9523_399.1627_9.71_pos",0.778060225255167
"X12261_437.3394_11.00_pos","X9523_399.1627_9.71_pos",0.95993143959866
"X1237_216.1211_8.03_pos","X9523_399.1627_9.71_pos",0.714829731273964
"X125_335.1238_8.71_pos","X9523_399.1627_9.71_pos",0.762874224274696
"X13103_234.1853_5.74_pos","X9523_399.1627_9.71_pos",0.825523015261387
NA,NA,NA
"X1426_361.1860_11.07_pos","X9523_399.1627_9.71_pos",0.961692226408718
"X14788_289.2513_10.04_pos","X9523_399.1627_9.71_pos",0.970163231897508
"X1482_171.0991_5.56_pos","X9523_399.1627_9.71_pos",0.898722350953856
"X15280_521.1235_8.63_pos","X9523_399.1627_9.71_pos",0.940611807673901
"X16267_269.2227_12.19_pos","X9523_399.1627_9.71_pos",0.740333164836263
"X1642_191.1642_10.95_pos","X9523_399.1627_9.71_pos",0.958669325722324
"X1651_327.0697_2.68_pos","X9523_399.1627_9.71_pos",0.764866024080142
"X1710_287.0586_9.49_pos","X9523_399.1627_9.71_pos",0.979503882570796
"X1800_255.1567_10.11_pos","X9523_399.1627_9.71_pos",0.987889792475562
"X1829_249.0625_10.27_pos","X9523_399.1627_9.71_pos",0.960104821295021
"X1983_193.1584_7.29_pos","X9523_399.1627_9.71_pos",0.670212849917606
"X2013_155.1067_9.72_pos","X9523_399.1627_9.71_pos",0.949369666238734
NA,NA,NA
"X2058_269.1741_9.67_pos","X9523_399.1627_9.71_pos",0.979017966471522
NA,NA,NA
"X208_185.1148_7.79_pos","X9523_399.1627_9.71_pos",0.839015118125145
"X21156_384.1686_4.64_pos","X9523_399.1627_9.71_pos",0.740768180726738
"X2134_205.1435_11.39_pos","X9523_399.1627_9.71_pos",0.935845782277167
"X2169_425.1785_11.28_pos","X9523_399.1627_9.71_pos",0.946624104644765
NA,NA,NA
"X2447_161.0962_8.06_pos","X9523_399.1627_9.71_pos",0.76961623320313
NA,NA,NA
"X25561_163.0403_6.55_pos","X9523_399.1627_9.71_pos",0.926447866518952
"X2573_299.1416_4.08_pos","X9523_399.1627_9.71_pos",0.748976832915267
"X26673_241.1527_2.42_pos","X9523_399.1627_9.71_pos",0.762215432941989
"X2757_199.1317_8.95_pos","X9523_399.1627_9.71_pos",0.913719104514799
"X2773_211.1353_10.18_pos","X9523_399.1627_9.71_pos",0.972400218531826
"X3016_299.1101_10.68_pos","X9523_399.1627_9.71_pos",0.975052280860088
"X309_153.1270_5.57_pos","X9523_399.1627_9.71_pos",0.905986394294889
"X3327_181.1226_12.21_pos","X9523_399.1627_9.71_pos",0.727617033914622
"X3364_233.1145_9.16_pos","X9523_399.1627_9.71_pos",0.974807333698718
"X3495_177.1605_10.36_pos","X9523_399.1627_9.71_pos",0.954680065662825
"X361_174.0757_5.21_pos","X9523_399.1627_9.71_pos",0.799896284808345
"X370_141.0541_5.65_pos","X9523_399.1627_9.71_pos",0.716851097808289
"X383_243.0473_5.14_pos","X9523_399.1627_9.71_pos",0.698688247218291
"X3856_261.1098_11.59_pos","X9523_399.1627_9.71_pos",0.928741499109437
"X392_453.3362_11.07_pos","X9523_399.1627_9.71_pos",0.969580320688827
"X3938_345.2627_10.98_pos","X9523_399.1627_9.71_pos",0.955084220786191
"X4075_269.1797_10.03_pos","X9523_399.1627_9.71_pos",0.988355698851446
"X412_146.1170_2.11_pos","X9523_399.1627_9.71_pos",0.691727210550065
"X4431_291.1888_10.55_pos","X9523_399.1627_9.71_pos",0.977967285811398
"X444_259.0430_3.72_pos","X9523_399.1627_9.71_pos",0.781770885204714
"X493_272.2583_11.53_pos","X9523_399.1627_9.71_pos",0.917691079508407
"X5000_157.0835_3.68_pos","X9523_399.1627_9.71_pos",0.824063323767383
NA,NA,NA
"X5187_507.1524_3.46_pos","X9523_399.1627_9.71_pos",0.792758613386765
"X5322_279.1376_3.86_pos","X9523_399.1627_9.71_pos",0.830569009001805
"X5388_496.1237_2.76_pos","X9523_399.1627_9.71_pos",0.770040086962105
"X5994_180.0937_5.26_pos","X9523_399.1627_9.71_pos",0.724116285125479
NA,NA,NA
"X639_179.0905_6.59_pos","X9523_399.1627_9.71_pos",0.934335065381876
"X647_157.0836_3.89_pos","X9523_399.1627_9.71_pos",0.799112844787299
"X6642_259.0491_3.72_pos","X9523_399.1627_9.71_pos",0.781770885204714
"X6835_175.1472_10.88_pos","X9523_399.1627_9.71_pos",0.959186603883657
"X699_268.1227_3.42_pos","X9523_399.1627_9.71_pos",0.825479901977409
"X7179_219.1029_8.77_pos","X9523_399.1627_9.71_pos",0.928071894460547
"X7471_515.1179_10.84_pos","X9523_399.1627_9.71_pos",0.904026480309009
"X8818_305.2474_11.22_pos","X9523_399.1627_9.71_pos",0.956156687600838
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X9228_305.2452_10.97_pos","X9523_399.1627_9.71_pos",0.966050458528778
NA,NA,NA
"X941_134.0812_3.78_pos","X9523_399.1627_9.71_pos",0.785905518949842
NA,NA,NA
NA,NA,NA
"X1530_528.2776_5.84_pos","X9532_713.4201_7.36_pos",0.820076147089806
"X15613_572.2821_7.13_pos","X9532_713.4201_7.36_pos",0.712457383100858
"X17165_411.1963_7.37_pos","X9532_713.4201_7.36_pos",0.719091224692914
"X1847_465.1732_5.80_pos","X9532_713.4201_7.36_pos",0.718435420412362
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X4821_627.1560_6.07_pos","X9532_713.4201_7.36_pos",0.779792879734301
NA,NA,NA
"X5331_705.2364_6.08_pos","X9532_713.4201_7.36_pos",0.703877486324178
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X934_561.1943_5.79_pos","X9532_713.4201_7.36_pos",0.681681443923674
NA,NA,NA
"X1150_367.1373_4.73_pos","X9534_336.1059_4.73_pos",0.952552542401682
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X380_309.0973_4.72_pos","X9534_336.1059_4.73_pos",0.816597563281999
NA,NA,NA
"X5127_347.1625_4.72_pos","X9534_336.1059_4.73_pos",0.708682500972316
NA,NA,NA
"X6404_347.1641_4.71_pos","X9534_336.1059_4.73_pos",0.708682500972316
"X675_413.1417_4.73_pos","X9534_336.1059_4.73_pos",0.967236124587682
"X7013_359.1652_4.73_pos","X9534_336.1059_4.73_pos",0.921260197950707
NA,NA,NA
NA,NA,NA
"X8993_339.0504_4.73_pos","X9534_336.1059_4.73_pos",0.863764404991165
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X11087_409.1747_7.74_pos","X9538_385.2437_8.05_pos",0.879672738920211
"X1237_216.1211_8.03_pos","X9538_385.2437_8.05_pos",0.69369327641774
NA,NA,NA
"X152_465.0845_8.50_pos","X9538_385.2437_8.05_pos",0.900762672494128
"X1584_545.3300_8.86_pos","X9538_385.2437_8.05_pos",0.823244063622029
"X16162_303.0498_6.83_pos","X9538_385.2437_8.05_pos",0.860466467934831
"X16252_491.2491_6.80_pos","X9538_385.2437_8.05_pos",0.727427796530898
"X1686_405.1314_8.03_pos","X9538_385.2437_8.05_pos",0.981573233448796
"X1891_405.1657_8.51_pos","X9538_385.2437_8.05_pos",0.891556566318412
"X190_165.0629_8.88_pos","X9538_385.2437_8.05_pos",0.905812890245418
"X1998_311.1274_6.98_pos","X9538_385.2437_8.05_pos",0.748696829632033
NA,NA,NA
NA,NA,NA
"X2150_249.1574_4.87_pos","X9538_385.2437_8.05_pos",0.895473589953266
NA,NA,NA
"X2461_369.1656_4.90_pos","X9538_385.2437_8.05_pos",0.890973041935979
NA,NA,NA
"X3128_396.2588_4.95_pos","X9538_385.2437_8.05_pos",0.888294823720501
"X315_373.1826_4.95_pos","X9538_385.2437_8.05_pos",0.889668412452997
"X3245_453.3437_6.72_pos","X9538_385.2437_8.05_pos",0.847387053013165
"X3386_177.1570_7.32_pos","X9538_385.2437_8.05_pos",0.748578479612325
"X369_357.1156_6.72_pos","X9538_385.2437_8.05_pos",0.804150421084695
"X387_460.1268_9.38_pos","X9538_385.2437_8.05_pos",0.891554593782377
"X3932_251.1618_8.99_pos","X9538_385.2437_8.05_pos",0.721392842644295
"X452_476.1231_8.03_pos","X9538_385.2437_8.05_pos",0.909750616410536
"X4800_297.0631_4.96_pos","X9538_385.2437_8.05_pos",0.868292787682565
NA,NA,NA
"X5612_415.1950_6.99_pos","X9538_385.2437_8.05_pos",0.815334316264871
"X5994_180.0937_5.26_pos","X9538_385.2437_8.05_pos",0.667270791484731
"X6008_445.1062_8.90_pos","X9538_385.2437_8.05_pos",0.863558284688182
"X6218_165.0573_5.10_pos","X9538_385.2437_8.05_pos",0.856974252071046
NA,NA,NA
"X6518_314.1808_4.94_pos","X9538_385.2437_8.05_pos",0.889376146351231
"X6803_580.1358_5.32_pos","X9538_385.2437_8.05_pos",0.652741458414057
"X751_591.3587_7.33_pos","X9538_385.2437_8.05_pos",0.693068358018474
"X840_391.1923_7.32_pos","X9538_385.2437_8.05_pos",0.655306000472835
"X8827_165.0578_6.82_pos","X9538_385.2437_8.05_pos",0.882140759450136
"X8837_165.0574_6.99_pos","X9538_385.2437_8.05_pos",0.833228669451539
NA,NA,NA
NA,NA,NA
"X8952_328.1148_7.73_pos","X9538_385.2437_8.05_pos",0.885687468915942
"X8969_637.1527_5.02_pos","X9538_385.2437_8.05_pos",0.870050043597959
NA,NA,NA
NA,NA,NA
"X9015_231.2026_5.28_pos","X9538_385.2437_8.05_pos",0.864843266040543
NA,NA,NA
"X9093_317.0663_8.99_pos","X9538_385.2437_8.05_pos",0.886008418253148
"X9208_505.0991_8.84_pos","X9538_385.2437_8.05_pos",0.849115058550675
"X9268_515.2110_8.87_pos","X9538_385.2437_8.05_pos",0.851240721268104
NA,NA,NA
NA,NA,NA
"X9461_251.0958_4.94_pos","X9538_385.2437_8.05_pos",0.889376146351231
"X10117_345.2240_7.47_pos","X954_331.1586_6.25_pos",0.741478222289984
"X1031_369.1520_7.42_pos","X954_331.1586_6.25_pos",0.654730945210154
"X11913_550.1201_7.21_pos","X954_331.1586_6.25_pos",0.651572247969017
NA,NA,NA
"X14102_423.1264_6.65_pos","X954_331.1586_6.25_pos",0.654699921625157
"X16352_863.3317_7.43_pos","X954_331.1586_6.25_pos",0.654730945210154
"X17956_633.3080_7.42_pos","X954_331.1586_6.25_pos",0.654730945210154
"X18177_543.2367_6.97_pos","X954_331.1586_6.25_pos",0.650914710753188
"X1987_473.2008_6.64_pos","X954_331.1586_6.25_pos",0.684039262326494
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X2346_561.1946_6.26_pos","X954_331.1586_6.25_pos",0.654730945210154
"X250_567.1336_7.02_pos","X954_331.1586_6.25_pos",0.654699921625157
"X2509_563.1893_6.63_pos","X954_331.1586_6.25_pos",0.660307923608744
"X25351_415.2247_7.42_pos","X954_331.1586_6.25_pos",0.654699921625157
NA,NA,NA
"X2658_410.1487_7.93_pos","X954_331.1586_6.25_pos",0.654699921625157
"X27_727.2082_6.68_pos","X954_331.1586_6.25_pos",0.654730945210154
"X2724_386.1021_6.67_pos","X954_331.1586_6.25_pos",0.654699921625157
"X3107_427.1594_7.00_pos","X954_331.1586_6.25_pos",0.654699921625157
"X35_423.1229_6.67_pos","X954_331.1586_6.25_pos",0.654699921625157
"X351_390.1133_6.21_pos","X954_331.1586_6.25_pos",0.654699921625157
"X396_581.1565_7.02_pos","X954_331.1586_6.25_pos",0.654730945210154
"X4199_449.1084_7.68_pos","X954_331.1586_6.25_pos",0.654699921625157
"X4270_463.0874_7.67_pos","X954_331.1586_6.25_pos",0.654699921625157
"X489_595.1701_7.42_pos","X954_331.1586_6.25_pos",0.654699921625157
NA,NA,NA
NA,NA,NA
"X837_370.7357_7.97_pos","X954_331.1586_6.25_pos",0.732487463840329
"X862_545.1994_7.01_pos","X954_331.1586_6.25_pos",0.654699921625157
"X8832_535.1064_7.92_pos","X954_331.1586_6.25_pos",0.654730945210154
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X9018_360.1678_6.68_pos","X954_331.1586_6.25_pos",0.651531284683708
NA,NA,NA
NA,NA,NA
"X9302_343.1644_6.69_pos","X954_331.1586_6.25_pos",0.654699921625157
"X9315_779.2005_6.27_pos","X954_331.1586_6.25_pos",0.654699921625157
"X9368_656.1609_6.68_pos","X954_331.1586_6.25_pos",0.654730945210154
"X9421_769.2682_7.97_pos","X954_331.1586_6.25_pos",0.736025922865033
NA,NA,NA
"X9466_330.2187_6.26_pos","X954_331.1586_6.25_pos",0.654730945210154
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X10117_345.2240_7.47_pos","X9548_359.0786_7.94_pos",0.838517106675382
"X10213_465.1044_8.24_pos","X9548_359.0786_7.94_pos",0.720623129796163
"X1031_369.1520_7.42_pos","X9548_359.0786_7.94_pos",0.898779191730184
"X10444_446.0410_7.99_pos","X9548_359.0786_7.94_pos",0.70581275474243
"X1184_839.3345_8.06_pos","X9548_359.0786_7.94_pos",0.844562788294363
"X11913_550.1201_7.21_pos","X9548_359.0786_7.94_pos",0.894443103182546
"X11938_411.1988_6.65_pos","X9548_359.0786_7.94_pos",0.890269993582629
NA,NA,NA
"X13934_345.5715_6.59_pos","X9548_359.0786_7.94_pos",0.673120119783052
"X14102_423.1264_6.65_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X15596_621.3339_7.21_pos","X9548_359.0786_7.94_pos",0.792700105593143
"X15966_473.2725_8.29_pos","X9548_359.0786_7.94_pos",0.797985836996245
"X16352_863.3317_7.43_pos","X9548_359.0786_7.94_pos",0.898779191730184
"X17956_633.3080_7.42_pos","X9548_359.0786_7.94_pos",0.898779191730184
"X18177_543.2367_6.97_pos","X9548_359.0786_7.94_pos",0.893540471694455
"X1987_473.2008_6.64_pos","X9548_359.0786_7.94_pos",0.886293476703066
NA,NA,NA
NA,NA,NA
"X2096_526.2186_8.00_pos","X9548_359.0786_7.94_pos",0.833526748933478
"X2164_433.1133_8.10_pos","X9548_359.0786_7.94_pos",0.888232759806005
NA,NA,NA
"X2276_389.1433_7.21_pos","X9548_359.0786_7.94_pos",0.838303680182295
"X2346_561.1946_6.26_pos","X9548_359.0786_7.94_pos",0.898779191730184
"X23480_477.1070_8.10_pos","X9548_359.0786_7.94_pos",0.887255630368558
"X2379_395.2004_8.29_pos","X9548_359.0786_7.94_pos",0.81261251349344
"X2401_479.1778_6.22_pos","X9548_359.0786_7.94_pos",0.87063330153863
"X250_567.1336_7.02_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X2509_563.1893_6.63_pos","X9548_359.0786_7.94_pos",0.862999348208758
"X25351_415.2247_7.42_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X2546_459.1629_7.94_pos","X9548_359.0786_7.94_pos",0.887255295931628
NA,NA,NA
"X2658_410.1487_7.93_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X27_727.2082_6.68_pos","X9548_359.0786_7.94_pos",0.898779191730184
"X2724_386.1021_6.67_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X2857_373.1796_6.29_pos","X9548_359.0786_7.94_pos",0.817258773593593
"X3107_427.1594_7.00_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X35_423.1229_6.67_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X351_390.1133_6.21_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X396_581.1565_7.02_pos","X9548_359.0786_7.94_pos",0.898779191730184
"X4001_717.2747_8.00_pos","X9548_359.0786_7.94_pos",0.79686794834122
"X4167_445.1691_7.21_pos","X9548_359.0786_7.94_pos",0.800237642930372
"X4199_449.1084_7.68_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X4270_463.0874_7.67_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X4302_471.2175_7.20_pos","X9548_359.0786_7.94_pos",0.803681676383293
"X4454_389.1515_8.29_pos","X9548_359.0786_7.94_pos",0.820885743648933
"X453_347.1659_6.69_pos","X9548_359.0786_7.94_pos",0.835605934311274
"X489_595.1701_7.42_pos","X9548_359.0786_7.94_pos",0.898736604232446
NA,NA,NA
"X5043_529.2622_7.21_pos","X9548_359.0786_7.94_pos",0.794715435351532
"X5315_550.2428_6.69_pos","X9548_359.0786_7.94_pos",0.831098760236593
"X600_457.2078_8.59_pos","X9548_359.0786_7.94_pos",0.855287648631574
NA,NA,NA
"X659_444.2442_8.09_pos","X9548_359.0786_7.94_pos",0.887255630368558
"X6800_549.1722_6.64_pos","X9548_359.0786_7.94_pos",0.834688809872143
"X695_441.1761_7.95_pos","X9548_359.0786_7.94_pos",0.861670429078346
"X6993_287.0563_10.77_pos","X9548_359.0786_7.94_pos",0.672673270346557
"X837_370.7357_7.97_pos","X9548_359.0786_7.94_pos",0.781434525630128
"X862_545.1994_7.01_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X8829_535.1087_8.09_pos","X9548_359.0786_7.94_pos",0.887255630368558
"X8832_535.1064_7.92_pos","X9548_359.0786_7.94_pos",0.898779191730184
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X9018_360.1678_6.68_pos","X9548_359.0786_7.94_pos",0.894386871002397
"X9029_369.1516_6.23_pos","X9548_359.0786_7.94_pos",0.877800703287988
"X9072_633.1423_6.22_pos","X9548_359.0786_7.94_pos",0.872543386634089
NA,NA,NA
"X9135_453.1430_6.67_pos","X9548_359.0786_7.94_pos",0.681124214812943
"X9136_499.0804_8.60_pos","X9548_359.0786_7.94_pos",0.711350812783748
"X916_499.2110_7.21_pos","X9548_359.0786_7.94_pos",0.802634527510316
"X9252_439.0852_7.20_pos","X9548_359.0786_7.94_pos",0.728009826385376
NA,NA,NA
"X9302_343.1644_6.69_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X9315_779.2005_6.27_pos","X9548_359.0786_7.94_pos",0.898736604232446
"X9333_609.2180_7.74_pos","X9548_359.0786_7.94_pos",0.820904233744473
"X9368_656.1609_6.68_pos","X9548_359.0786_7.94_pos",0.898779191730184
"X9421_769.2682_7.97_pos","X9548_359.0786_7.94_pos",0.800759292781634
NA,NA,NA
"X9466_330.2187_6.26_pos","X9548_359.0786_7.94_pos",0.898779191730184
"X10054_839.3672_11.12_pos","X9561_285.1605_9.33_pos",0.872105307969755
"X10081_285.1625_8.31_pos","X9561_285.1605_9.33_pos",0.888527424912332
"X11325_469.1715_10.02_pos","X9561_285.1605_9.33_pos",0.925974869728605
"X11543_235.0696_6.29_pos","X9561_285.1605_9.33_pos",0.895465454274969
"X12175_395.0599_3.44_pos","X9561_285.1605_9.33_pos",0.716194829871043
"X12261_437.3394_11.00_pos","X9561_285.1605_9.33_pos",0.872697567305863
"X1237_216.1211_8.03_pos","X9561_285.1605_9.33_pos",0.859329986654362
"X125_335.1238_8.71_pos","X9561_285.1605_9.33_pos",0.730617206978871
"X13103_234.1853_5.74_pos","X9561_285.1605_9.33_pos",0.817813200855563
NA,NA,NA
"X1426_361.1860_11.07_pos","X9561_285.1605_9.33_pos",0.875620771482377
"X14788_289.2513_10.04_pos","X9561_285.1605_9.33_pos",0.90835809585398
"X1482_171.0991_5.56_pos","X9561_285.1605_9.33_pos",0.913345458773378
"X15280_521.1235_8.63_pos","X9561_285.1605_9.33_pos",0.961383858391655
"X16267_269.2227_12.19_pos","X9561_285.1605_9.33_pos",0.669310063318606
"X1642_191.1642_10.95_pos","X9561_285.1605_9.33_pos",0.868820241911207
"X1651_327.0697_2.68_pos","X9561_285.1605_9.33_pos",0.71077497364118
"X1710_287.0586_9.49_pos","X9561_285.1605_9.33_pos",0.940553807890708
"X1800_255.1567_10.11_pos","X9561_285.1605_9.33_pos",0.914230444615319
"X1829_249.0625_10.27_pos","X9561_285.1605_9.33_pos",0.892578922097586
"X1983_193.1584_7.29_pos","X9561_285.1605_9.33_pos",0.665543069139534
"X2013_155.1067_9.72_pos","X9561_285.1605_9.33_pos",0.871469997585568
NA,NA,NA
"X2058_269.1741_9.67_pos","X9561_285.1605_9.33_pos",0.922116188792504
NA,NA,NA
"X208_185.1148_7.79_pos","X9561_285.1605_9.33_pos",0.90524613765749
"X21156_384.1686_4.64_pos","X9561_285.1605_9.33_pos",0.732258037194227
"X2134_205.1435_11.39_pos","X9561_285.1605_9.33_pos",0.852068013884254
"X2169_425.1785_11.28_pos","X9561_285.1605_9.33_pos",0.881864900153875
NA,NA,NA
"X2447_161.0962_8.06_pos","X9561_285.1605_9.33_pos",0.929228627956126
NA,NA,NA
"X25561_163.0403_6.55_pos","X9561_285.1605_9.33_pos",0.875085246947576
"X2573_299.1416_4.08_pos","X9561_285.1605_9.33_pos",0.709330553141335
"X26673_241.1527_2.42_pos","X9561_285.1605_9.33_pos",0.705818051548955
"X2757_199.1317_8.95_pos","X9561_285.1605_9.33_pos",0.963182779804153
"X2773_211.1353_10.18_pos","X9561_285.1605_9.33_pos",0.905151144176211
"X3016_299.1101_10.68_pos","X9561_285.1605_9.33_pos",0.887550743958812
"X309_153.1270_5.57_pos","X9561_285.1605_9.33_pos",0.908103856296768
"X3327_181.1226_12.21_pos","X9561_285.1605_9.33_pos",0.655889608085605
"X3364_233.1145_9.16_pos","X9561_285.1605_9.33_pos",0.940243712072925
"X3495_177.1605_10.36_pos","X9561_285.1605_9.33_pos",0.904686367983935
"X361_174.0757_5.21_pos","X9561_285.1605_9.33_pos",0.918346240539186
"X370_141.0541_5.65_pos","X9561_285.1605_9.33_pos",0.662463478328514
"X383_243.0473_5.14_pos","X9561_285.1605_9.33_pos",0.822961747795699
"X3856_261.1098_11.59_pos","X9561_285.1605_9.33_pos",0.848378130374672
"X392_453.3362_11.07_pos","X9561_285.1605_9.33_pos",0.880716563322408
"X3938_345.2627_10.98_pos","X9561_285.1605_9.33_pos",0.866850295344781
"X4075_269.1797_10.03_pos","X9561_285.1605_9.33_pos",0.926264489565689
"X4431_291.1888_10.55_pos","X9561_285.1605_9.33_pos",0.915718484664802
"X444_259.0430_3.72_pos","X9561_285.1605_9.33_pos",0.742329037072454
"X493_272.2583_11.53_pos","X9561_285.1605_9.33_pos",0.837818249227732
"X5000_157.0835_3.68_pos","X9561_285.1605_9.33_pos",0.764557333284793
NA,NA,NA
"X5187_507.1524_3.46_pos","X9561_285.1605_9.33_pos",0.726245018876938
"X5322_279.1376_3.86_pos","X9561_285.1605_9.33_pos",0.767764981083017
"X5388_496.1237_2.76_pos","X9561_285.1605_9.33_pos",0.715761004257703
"X5994_180.0937_5.26_pos","X9561_285.1605_9.33_pos",0.883692719660276
NA,NA,NA
"X639_179.0905_6.59_pos","X9561_285.1605_9.33_pos",0.879743630946375
